EventCount, EventType, OldIDs, NewID, Time, NewVol, X, Y, Z, U, V, W, L1, L2, L3
391, Split,1,291, 1.60645E+01,5.1717453123766531E-04,  9.687786173238E+00,  1.223255802192E-01, -9.546756469208E-01,  3.437402035509E-01, -4.707634517597E-02,  1.737187349820E-02,  1.623884587941E+03,  3.520926727723E+02,  1.408114886458E+02
392, Split,285,292, 1.60645E+01,2.0601797065514406E-04,  1.093503508861E+01, -1.716592813806E+00,  4.051217688098E-01,  1.937710767746E-01,  8.190858391646E-02, -1.138629201195E-01,  2.908635337438E+03,  8.502471081900E+02,  2.268570851995E+02
393, Split,285,293, 1.60645E+01,1.2588679687258452E-02,  1.154299451278E+01, -1.690840790360E+00,  1.374302653505E-01,  4.103727412829E-01, -3.730212531798E-02,  2.490451954356E-02,  3.969815720209E+02,  9.911535449500E+01,  2.892929605710E+01
394, Merge,1;276;,1, 1.60877E+01,1.2528432939411955E+01
395, Merge,260;283;,294, 1.60877E+01,1.2528432939411955E+01
396, Split,1,295, 1.60877E+01,5.8097997171333311E-03,  9.187734009986E+00,  4.363546137234E-01, -1.456836429658E+00,  2.824547225382E-01,  1.301728121633E-01,  7.865431374180E-04,  4.716840463970E+02,  1.607284945966E+02,  4.219921712302E+01
397, Split,1,296, 1.60877E+01,3.2753909257286105E-03,  1.002021955346E+01,  3.892238630038E-01, -9.725620289584E-01,  4.027492970030E-01, -2.484951098062E-02,  5.090935064070E-02,  6.627733242940E+02,  1.463681623297E+02,  5.632653990342E+01
398, Split,1,297, 1.60877E+01,5.5464939697835941E-03,  1.172914167488E+01, -8.567089050694E-01, -9.777743865314E-01,  8.441622543633E-01,  3.316477275997E-02, -6.793603462107E-02,  6.060484050924E+02,  1.182909579140E+02,  4.247254055126E+01
399, Split,294,298, 1.60877E+01,3.5705141350996771E-09,  1.253906250000E+01,  1.184287344286E-01, -7.265681569137E-01,  1.267197646106E+00,  8.564753580051E-02, -3.784215597515E-02,  8.211966265988E+05,  8.970587885112E+04,  5.357678897100E+04
400, Split,294,299, 1.60877E+01,6.5527477054605493E-05,  1.249622100370E+01, -1.675769401182E-02, -7.157965811907E-01,  1.123705774783E+00,  1.232051856228E-02, -1.780282312009E-02,  6.031420764152E+03,  6.568590791970E+02,  3.935346313838E+02
401, Merge,1;248;,1, 1.61107E+01,1.2546892796236008E+01
402, Split,297,300, 1.61107E+01,3.7344241224736453E-04,  1.185829362557E+01, -1.167878626465E+00, -7.363153530243E-01,  7.842266915983E-01, -9.234311080094E-02, -1.686026728453E-02,  2.373319724091E+03,  4.738649189387E+02,  1.645362568008E+02
403, Split,297,301, 1.61107E+01,5.1730515409869893E-03,  1.174050962229E+01, -8.333645227875E-01, -9.968718036213E-01,  8.485756198731E-01,  4.035924136971E-02, -7.404036470116E-02,  6.284843025840E+02,  1.225975274029E+02,  4.401396397652E+01
404, Split,298,302, 1.61107E+01,3.4759682713015549E-09,  1.253906250000E+01,  1.171875000000E-01, -7.265625000000E-01,  1.256904638466E+00,  1.042636414700E-01, -3.822983087694E-02,  8.323785356961E+05,  9.109477977592E+04,  5.434540731095E+04
405, Split,298,303, 1.61107E+01,9.4546023256326273E-11,  1.258593750000E+01,  1.640625000000E-01, -7.413909199427E-01,  1.253096636405E+00,  7.561578165066E-02, -7.259745467519E-03,  5.074928591083E+06,  5.601904272589E+05,  3.300667489691E+05
406, Merge,1;13;202;,1, 1.61340E+01,1.2565292009030749E+01
407, Merge,1;202;,1, 1.61340E+01,1.2565292009030749E+01
408, Merge,1;140;,1, 1.61794E+01,1.2533369621127845E+01
409, Split,1,304, 1.61794E+01,5.9158373404514589E-02,  1.082045659912E+01, -8.915832186843E-01, -7.290745168252E-01,  6.116577026577E-01, -6.075415680459E-03,  3.822431438433E-02,  1.684070411663E+02,  3.584296684555E+01,  1.297618701368E+01
410, Split,1,305, 1.61794E+01,8.6971089354545214E-03,  1.141653510112E+01, -1.400291728712E+00,  1.100595945898E+00,  3.166076589595E-01,  2.975109925731E-02,  7.194088331035E-02,  4.724757271543E+02,  1.260284978841E+02,  3.436015283580E+01
411, Split,1,306, 1.62020E+01,3.4500909516731598E-03,  1.195113572015E+01, -1.211495944551E+00,  1.265276322630E+00,  3.668809231302E-01,  3.120018165213E-02,  6.181539948454E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
412, Split,1,307, 1.62020E+01,3.4809703913696354E-04,  1.169994569900E+01, -1.284262834770E+00,  1.358979776428E+00,  3.201250677488E-01,  7.774999806716E-02,  1.647371323529E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
413, Split,1,308, 1.62246E+01,2.4663184295836991E-04,  1.013195163381E+01,  6.851808256491E-01, -7.455963314402E-01,  3.917274900104E-01, -4.537962399208E-02,  5.322730883763E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
414, Merge,153;293;,309, 1.62473E+01,1.2821570408297733E-02
415, Split,1,310, 1.62473E+01,8.7541174984999155E-04,  1.312077698832E+01,  1.142002618080E-01,  7.544862278479E-01,  9.444860006164E-01, -8.393380042604E-02,  4.469890689942E-02,  2.078996450085E+01,  1.939716981844E+00,  1.032787489733E+00
416, Split,1,311, 1.62702E+01,2.4348155604730012E-04,  9.621372693290E+00, -1.052874219662E+00,  5.566340683970E-01,  3.886047827969E-01, -1.376238944440E-01,  4.030519054104E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
417, Split,309,312, 1.62702E+01,3.5418926743902512E-04,  1.143676813416E+01, -1.468397733561E+00,  6.635866396146E-02,  4.116952612971E-01, -3.476642132492E-02,  1.493097881186E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
418, Split,309,313, 1.62702E+01,1.2467381145007755E-02,  1.163446330165E+01, -1.698173229866E+00,  1.523845137407E-01,  4.021197933783E-01, -3.195041397374E-02,  2.252030679553E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
419, Split,197,314, 1.62702E+01,2.8368846816301377E-05,  1.228969797624E+01, -2.671351481694E-01,  7.582772660434E-01,  9.806549968898E-01, -1.471113289101E-02,  3.699309014708E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
420, Split,197,315, 1.62702E+01,1.9092760552138674E-03,  1.203433086137E+01, -6.026674330491E-01,  7.117967054040E-01,  7.563683592577E-01, -1.337275996697E-01, -9.212975696959E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
421, Merge,1;272;254;,1, 1.62934E+01,1.2617661508457251E+01
422, Merge,1;254;,1, 1.62934E+01,1.2617661508457251E+01
423, Split,1,316, 1.62934E+01,2.3967388245566505E-04,  1.272642613101E+01,  8.378406848951E-01, -1.061366634888E-02,  1.158397832871E+00,  9.178393037347E-02, -1.037145587398E-01,  4.585094569766E+03,  5.043324659433E+02,  2.934539170442E+02
424, Split,304,317, 1.63167E+01,5.9025112856716619E-02,  1.090712209786E+01, -8.923417956150E-01, -7.229633648128E-01,  6.157565633355E-01, -6.441155386536E-03,  3.909370992162E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
425, Split,304,318, 1.63167E+01,1.3326073144170723E-04,  9.755403277606E+00, -9.985482323386E-01, -1.036165242219E+00,  2.568765791204E-01,  3.205771764555E-03, -9.435540347786E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
426, Split,262,319, 1.63167E+01,4.6688218229021277E-04,  1.184350609407E+01, -4.495870573770E-01, -1.327863799288E+00,  5.307319905570E-01,  2.470803112086E-02, -6.171035587213E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
427, Split,262,320, 1.63167E+01,2.6329074209533522E-04,  1.183773081469E+01, -6.456621686131E-01, -1.469952189390E+00,  4.239316763973E-01, -4.028430270373E-02, -1.050510402322E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
428, Split,290,321, 1.63167E+01,5.8220787980108588E-04,  1.213875644606E+01, -1.114528946967E+00,  9.488979075266E-01,  5.031841090169E-01,  2.765779472707E-02,  1.467301556750E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
429, Split,290,322, 1.63167E+01,1.9217856183704725E-04,  1.197487069277E+01, -1.358173925501E+00,  8.799639497154E-01,  3.933959458882E-01, -5.633022293349E-02,  1.089396844498E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
430, Split,287,323, 1.63167E+01,6.2687393631290499E-08,  1.342913833646E+01,  9.609375000000E-01, -2.343750000000E-02,  8.770003211285E-01, -4.931356458277E-02,  4.862928657010E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
431, Split,287,324, 1.63167E+01,5.4224838483000245E-04,  1.347583532232E+01,  8.741796656273E-01,  8.235859741185E-03,  1.149837878353E+00,  5.111413063378E-03,  8.788482569389E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
432, Split,1,325, 1.63403E+01,1.9546704045795020E-04,  1.023836239572E+01, -9.147485175372E-01,  2.052790097716E-01,  5.935824346505E-01,  2.035609273306E-02,  7.281402913674E-03,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
433, Split,1,326, 1.63403E+01,2.0081347741523334E-06,  1.198939255394E+01,  1.014030038661E+00, -1.525276219700E+00, -5.364240517559E-02, -3.742444502468E-02, -1.256093534950E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
434, Split,301,327, 1.63403E+01,2.2625313796638137E-04,  1.220302927005E+01, -1.093782625911E+00, -8.104197170203E-01,  9.904503137516E-01, -2.501738097650E-01, -1.282803376214E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
435, Split,301,328, 1.63403E+01,4.9467983727392749E-03,  1.192227630359E+01, -8.125375957292E-01, -1.026242385144E+00,  8.386508099139E-01,  3.819835858761E-02, -9.520424359032E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
436, Merge,305;306;,329, 1.63637E+01,1.2147199870929997E-02
437, Split,258,330, 1.63637E+01,2.1791406553816879E-04,  1.217903658526E+01, -1.543638892218E+00, -3.199164031037E-01,  5.498663868935E-01, -1.559451269036E-01, -1.821807189944E-03,  2.664252846884E+01,  6.775014555988E+00,  1.807627746232E+00
438, Split,258,331, 1.63637E+01,6.5101119644938677E-05,  1.211720396540E+01, -1.536661907089E+00, -5.009430214594E-01,  3.821726201666E-01, -3.543838579730E-01, -1.147496508715E-01,  5.333219433246E+01,  1.239990199774E+01,  3.293585203581E+00
439, Merge,281;288;288;295;,332, 1.63871E+01,                   NaN
440, Merge,1;288;,1, 1.63871E+01,1.2690556619179141E+01
441, Merge,1;295;,1, 1.63871E+01,1.2690556619179141E+01
442, Merge,150;313;,333, 1.63871E+01,1.2671513794989493E-02
443, Split,1,334, 1.63871E+01,5.6448645307197625E-07,  8.601562500000E+00, -1.429687500000E+00,  1.289062500000E+00,  4.838934408244E-03,  6.525252427373E-03, -1.526269620866E-02,  6.786772573005E+04,  2.947476964154E+04,  6.082129338188E+03
444, Split,332,335, 1.63871E+01,5.8097870222911015E-03,  9.274655989419E+00,  4.770958977942E-01, -1.456627268673E+00,  2.777864447489E-01,  1.270943503810E-01, -1.310597553500E-03,  6.826933106192E+02,  2.312498033635E+02,  5.934513598748E+01
445, Split,332,336, 1.63871E+01,5.9558407636228884E-05,  8.550454478149E+00, -1.431346314808E+00,  1.294428347301E+00,  1.431959358293E-03,  2.605419932519E-02, -3.500647247128E-03,  6.603097725073E+03,  2.878053603423E+03,  5.921113272792E+02
446, Split,317,337, 1.63871E+01,7.5370121117592008E-05,  1.185409993217E+01, -4.334065399785E-01, -9.182576517030E-01,  1.183813500853E+00, -1.908893027129E-01, -2.524350175639E-01,  7.448910882919E+03,  1.197872207396E+03,  5.152700268294E+02
447, Split,317,338, 1.63871E+01,5.8949742773679890E-02,  1.094929391384E+01, -8.934183474112E-01, -7.198608086816E-01,  6.165148641133E-01, -6.154417748044E-03,  3.968139828162E-02,  2.428964971287E+02,  5.099780250885E+01,  1.849343723690E+01
448, Merge,334;336;,339, 1.64105E+01,6.0122894105816299E-05
449, Merge,1;335;323;,1, 1.64105E+01,1.2714525494871300E+01
450, Merge,1;323;,1, 1.64105E+01,1.2714525494871300E+01
451, Split,1,340, 1.64105E+01,1.3667039867653000E-04,  1.034818776729E+01, -4.755368931861E-01, -4.130784743981E-01,  7.295170729365E-01,  7.745552655973E-02, -1.234073814920E-01,  4.763742572412E+03,  7.048646545459E+02,  3.842967445489E+02
452, Split,1,341, 1.64331E+01,5.8095508305686348E-03,  9.287864924075E+00,  4.831536225378E-01, -1.456616700003E+00,  2.771016015618E-01,  1.265058965577E-01, -1.789475619427E-03,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
453, Split,1,342, 1.64331E+01,2.7370547962343991E-08,  1.113281250000E+01,  4.890158653807E-01, -1.617187500000E+00,  2.126437425878E-02,  2.490176015738E-02,  2.411974078846E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
454, Merge,264;339;,343, 1.64559E+01,6.0122994309893770E-05
455, Split,1,344, 1.64559E+01,5.3686817695666312E-05,  8.773843242955E+00, -1.446563839707E+00,  1.323227021280E+00,  2.823686009629E-02,  1.755407714053E-02,  1.246451931364E-02,  5.354041672902E-01,  7.485569534985E-02,  3.901472410064E-02
456, Split,1,345, 1.64559E+01,3.1174421382099702E-04,  1.010461559843E+01, -1.025756836676E+00,  5.385342274484E-01,  4.028665671299E-01,  4.288014687027E-02,  1.026716907182E-02,  1.741025627152E+00,  3.557537609569E-02,  1.543752920153E-02
457, Split,1,348, 1.64559E+01,9.8017284823757921E-04,  1.184653676595E+01,  1.516666375466E-01,  7.517046585267E-01,  9.353957382487E-01,  1.143745467959E-01, -5.639512369413E-02,  2.045870225501E+00,  1.872219684865E-02,  8.939814332294E-03
458, Split,329,346, 1.64559E+01,1.1093818953466533E-02,  1.173347109779E+01, -1.319351999749E+00,  1.204117402256E+00,  3.419374878594E-01,  3.458234970159E-02,  6.842053123143E-02,  5.242504190996E-01,  5.472921494377E-03,  2.611642197336E-03
459, Split,329,347, 1.64559E+01,1.0533809083205197E-03,  1.092299313658E+01, -1.513439328624E+00,  7.768806653089E-01,  1.454871793077E-01,  1.489397117568E-01,  3.083040531251E-02,  1.297132136872E+00,  1.882308603713E-02,  8.495463906780E-03
460, Merge,343;344;,349, 1.64783E+01,1.1380981209539475E-04
461, Split,338,350, 1.64783E+01,2.5961982570327866E-03,  1.079871499537E+01, -6.601137330986E-01, -1.284721844675E+00,  5.269976023183E-01, -1.365073246806E-01, -1.011064814350E-01,  1.615769087946E+00,  4.776922186553E-02,  1.191196460164E-02
462, Split,338,351, 1.64783E+01,5.6353544678885023E-02,  1.101515450144E+01, -9.047922912092E-01, -6.898493739144E-01,  6.225445463016E-01,  3.943139402710E-05,  4.636444600170E-02,  3.151690581907E-01,  9.138338358698E-03,  2.524473855204E-03
463, Split,233,352, 1.64783E+01,2.7576784290979019E-05,  1.103906250000E+01,  1.296733403015E+00, -1.220557027350E+00,  1.258921640468E-01, -9.273232989114E-02,  1.985231144151E-01,  2.007868640961E+01,  4.808357086994E-01,  1.324037813507E-01
464, Split,233,353, 1.64783E+01,1.2037054418556986E-04,  1.107914926340E+01,  1.179552661178E+00, -1.366335172191E+00,  1.560340306065E-01, -1.250013534421E-01,  1.437443609395E-01,  9.689873276356E+00,  2.299830913175E-01,  6.298859303270E-02
465, Split,269,354, 1.64783E+01,2.8326990505497851E-11,  1.310156250000E+01,  6.840030617644E-01, -1.195312500000E+00,  5.855485591049E-02, -2.205956422732E-03, -8.214156234827E-02,  2.476067463315E+04,  3.748405130780E+02,  1.273814290183E+02
466, Split,269,355, 1.64783E+01,6.5675227447939789E-10,  1.314843750000E+01,  6.328125000000E-01, -1.195312500000E+00,  5.588559624230E-02, -8.298505890508E-03, -1.093091516437E-01,  5.159550959848E+03,  7.719589604486E+01,  2.638726337809E+01
467, Split,349,356, 1.65010E+01,5.3686817783652801E-05,  8.775386745439E+00, -1.445657052817E+00,  1.323541335107E+00,  3.058779428677E-02,  1.814094499941E-02,  1.428093289902E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
468, Split,349,357, 1.65010E+01,6.0122994390076199E-05,  8.552614198305E+00, -1.426873051106E+00,  1.292637119456E+00,  2.461832486185E-03,  2.461489104164E-02, -5.276645615197E-03,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
469, Split,351,358, 1.65010E+01,5.1984606386187487E-02,  1.112844048644E+01, -8.864023251316E-01, -6.952718371200E-01,  6.426000949143E-01, -2.212745583716E-03,  5.172759079347E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
470, Split,351,359, 1.65010E+01,4.3689383341941578E-03,  9.848736405582E+00, -1.123498750303E+00, -6.109306716706E-01,  3.913358302426E-01,  2.591112057024E-02, -1.720268764919E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
471, Merge,1;326;321;,1, 1.65236E+01,1.2796168327648104E+01
472, Merge,1;321;,1, 1.65236E+01,1.2796168327648104E+01
473, Split,1,360, 1.65457E+01,2.3777821670720536E-04,  9.574983983868E+00, -1.088870299749E+00,  6.672402244601E-01,  2.877041163669E-01, -1.121859442880E-01,  2.169148827255E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
474, Split,333,361, 1.65681E+01,3.6289851960096849E-04,  1.124445112678E+01, -1.826030913669E+00,  4.438851694878E-01,  1.895411446176E-01,  2.310945032356E-02, -1.536861751149E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
475, Split,333,362, 1.65681E+01,1.2308615387054581E-02,  1.177115929869E+01, -1.702389733691E+00,  1.543445118675E-01,  3.941342635025E-01, -2.868177015437E-02,  2.054115909476E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
476, Split,1,363, 1.65900E+01,1.6690669094520964E-03,  9.445250710203E+00,  8.267139058644E-01, -2.999397458882E-01,  2.159968430173E-01, -7.141948088569E-02,  6.596521843063E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
477, Split,1,364, 1.65900E+01,1.7562203618331973E-03,  1.120772737655E+01,  3.895109534760E-01, -4.973566868775E-01,  6.833530341921E-01, -5.421599289996E-02,  8.244780026423E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
478, Merge,1;345;177;255;195;,1, 1.66124E+01,1.2862262580542890E+01
479, Merge,1;177;,1, 1.66124E+01,1.2862262580542890E+01
480, Merge,1;255;,1, 1.66124E+01,1.2862262580542890E+01
481, Merge,1;195;,1, 1.66124E+01,1.2862262580542890E+01
482, Split,1,365, 1.66124E+01,3.5212297484198899E-04,  1.263605413904E+01, -1.308162292858E+00, -9.258815141843E-01,  5.939967353350E-01, -2.081387324538E-01, -1.335683148477E-01,  5.367439839685E+03,  1.082033575739E+03,  3.404510830157E+02
483, Split,1,366, 1.66124E+01,6.7862099695116074E-04,  1.257969253877E+01,  5.921886810885E-01,  9.596618792149E-01,  7.369487583438E-01, -1.485835013433E-02,  8.684869839884E-02,  3.811803369917E+03,  5.528638537968E+02,  2.435970913036E+02
484, Split,1,367, 1.66345E+01,1.9939649403162696E-06,  1.201965999237E+01,  1.018037992289E+00, -1.525289286298E+00, -4.102039112186E-02, -3.616914272393E-02, -9.173458896982E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
485, Merge,1;366;365;,1, 1.66565E+01,1.2897453180897383E+01
486, Merge,1;365;,1, 1.66565E+01,1.2897453180897383E+01
487, Split,1,368, 1.66565E+01,5.8001393240304552E-05,  1.131568865029E+01,  5.003232682184E-01, -1.613500975222E+00, -1.263612523460E-02, -5.014892372457E-02,  5.742036001643E-02,  8.142993637391E+03,  2.221128808926E+03,  5.967923781774E+02
488, Split,1,369, 1.66565E+01,2.0164367784573193E-04,  1.207304054392E+01, -5.049558548239E-01, -3.217754870454E-01,  9.024135986039E-01, -3.895313250665E-02, -1.308043628784E-01,  4.659754613490E+03,  5.166592625926E+02,  3.188339054496E+02
489, Merge,1;341;,1, 1.66789E+01,1.2828565509828499E+01
490, Split,1,370, 1.66789E+01,8.6000335529286015E-02,  9.441115297493E+00, -1.131375407990E+00,  7.334432122539E-01,  2.476736789738E-01,  9.776223855267E-03,  2.178000228646E-03,  1.287692779736E+02,  3.794838383924E+01,  1.106506396940E+01
491, Split,1,371, 1.66789E+01,5.8095501224663055E-03,  9.358061570513E+00,  5.160082131400E-01, -1.456828963543E+00,  2.724532912845E-01,  1.225492908468E-01, -2.649268932794E-03,  4.938721607117E+02,  1.651549203093E+02,  4.126230912028E+01
492, Split,1,372, 1.66789E+01,3.5211587068241518E-04,  1.267719490404E+01, -1.323844031071E+00, -9.363615132290E-01,  5.667540987281E-01, -2.147545711152E-01, -1.380474590275E-01,  2.695138937659E+03,  5.474825439108E+02,  1.644604884629E+02
493, Split,371,373, 1.67009E+01,1.6160782486586496E-04,  9.367382352125E+00,  7.339265497805E-01, -1.095403673826E+00,  2.241376115983E-01,  1.395783894387E-01,  1.401905919535E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
494, Split,371,374, 1.67009E+01,5.6479422972272823E-03,  9.364387743042E+00,  5.127138797704E-01, -1.467219360346E+00,  2.732991883569E-01,  1.216531518285E-01, -6.880917310515E-03,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
495, Split,1,375, 1.67009E+01,7.1487990460187206E-09,  1.146093750000E+01,  5.390625000000E-01, -1.672714604692E+00, -4.898396617053E-02, -2.909899316649E-02, -1.053496847935E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
496, Split,1,376, 1.67009E+01,1.4157169572401610E-08,  1.207031250000E+01,  1.101562500000E+00, -1.523437500000E+00,  6.965733482938E-02,  3.380144074297E-02, -6.772140506146E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
497, Merge,1;7;,1, 1.67225E+01,1.2862948241425489E+01
498, Split,350,377, 1.67225E+01,6.4189954239813772E-04,  1.128016067629E+01, -7.614331127168E-01, -1.120971785485E+00,  5.796821023500E-01, -1.086820253981E-01,  2.054691690550E-02,  1.717357718573E+03,  3.970914005514E+02,  1.203363324465E+02
499, Split,350,378, 1.67225E+01,1.9542987399175284E-03,  1.081144348396E+01, -6.762487021859E-01, -1.373473557878E+00,  4.852493071500E-01, -1.172167321290E-01, -1.254010612931E-01,  9.438410076474E+02,  2.627172072544E+02,  6.887292262352E+01
500, Merge,361;362;,379, 1.67445E+01,1.2671514001073371E-02
501, Split,357,380, 1.67445E+01,5.7981388217089524E-05,  8.561037246097E+00, -1.411400552449E+00,  1.287272573633E+00,  1.369436846062E-03,  1.932106657163E-02, -1.800716434197E-02,  1.149048473549E+02,  6.158157340319E+00,  3.444082447480E+00
502, Split,357,381, 1.67445E+01,2.1416061413487143E-06,  8.420506448485E+00, -1.460273676818E+00,  1.165688412380E+00, -6.766502681076E-03,  7.795250799932E-02, -6.635540426499E-02,  6.138100741698E+02,  3.251318386008E+01,  1.768953953331E+01
503, Split,346,382, 1.67445E+01,2.2678246394790776E-04,  1.193691621901E+01, -7.723983438393E-01,  1.418268010010E+00,  2.611324631187E-01,  2.947899182074E-01,  8.138487769663E-02,  2.638221014928E+01,  4.244628679597E+00,  1.943995854857E+00
504, Split,346,383, 1.67445E+01,1.0867036409349025E-02,  1.183534213963E+01, -1.318164735894E+00,  1.221674417767E+00,  3.341802378894E-01,  4.348029969747E-02,  6.535457854245E-02,  2.762714520544E+00,  5.889899719086E-01,  2.317751490628E-01
505, Split,1,384, 1.67445E+01,4.2269646176344259E-08,  1.280856493524E+01,  9.609375000000E-01,  1.195312500000E+00,  2.060991106322E-02,  1.033664163611E-01,  2.607298705103E-02,  3.708670171027E+03,  3.217314831473E+02,  1.799495898862E+02
506, Merge,1;374;,1, 1.67664E+01,1.2902334922865156E+01
507, Split,1,385, 1.67664E+01,8.9833291308421238E-05,  1.109707420127E+01,  4.876643313340E-01, -1.722079393627E+00, -2.512022418063E-02,  6.479386715968E-02,  4.614253364628E-02,  4.544153292110E+03,  1.359905026950E+03,  3.314618543816E+02
508, Split,1,388, 1.67664E+01,4.5450713986847741E-04,  1.309869905426E+01,  4.655688258091E-01, -9.411256645468E-01,  6.782597989913E-01,  2.420269144831E-01,  7.558221462943E-02,  2.460734576567E+03,  3.181964587556E+02,  1.488261517270E+02
509, Split,379,386, 1.67664E+01,7.0294500409125507E-03,  1.200304841396E+01, -1.698363953874E+00,  3.141978107813E-02,  4.822993744413E-01, -7.086581814407E-02,  4.140921724175E-02,  5.624637565298E+02,  1.364344369053E+02,  3.846393323298E+01
510, Split,379,387, 1.67664E+01,5.6420639635047882E-03,  1.162927903686E+01, -1.726662009642E+00,  3.351525758283E-01,  2.527682227603E-01,  3.455957269694E-02, -1.115203569638E-02,  6.045299791073E+02,  1.623039307993E+02,  4.323467937283E+01
511, Split,383,389, 1.67883E+01,9.6543960810377249E-13,  1.169531250000E+01, -1.476562500000E+00,  9.609375000000E-01, -3.713933187969E-02,  4.699059742432E-02, -4.065553617924E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
512, Split,383,390, 1.67883E+01,1.0867036415261353E-02,  1.185101882712E+01, -1.316158444788E+00,  1.224882420687E+00,  3.328199182333E-01,  4.540173196463E-02,  6.477356978886E-02,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00
513, Merge,115;358;,391, 1.68103E+01,5.2084612552255473E-02
514, Split,1,392, 1.68103E+01,1.3896206757680696E-03,  1.152105800272E+01,  1.061476468657E+00, -3.584800145020E-01,  4.615828048379E-01, -1.184550562415E-01, -1.764714410813E-01,  2.726294231183E+01,  8.417780476857E+00,  2.571316730140E+00
515, Merge,328;337;,393, 1.68320E+01,5.0221683455646329E-03
516, Merge,1;310;,1, 1.68320E+01,1.2952980053432677E+01
517, Split,1,394, 1.68320E+01,6.1554389245807285E-05,  1.242205000453E+01, -3.545492437804E-01, -1.439976909908E+00,  5.721898538798E-01, -3.228916590914E-01, -1.838667745625E-01,  6.261721185082E+03,  1.255710710301E+03,  3.910787395841E+02
